running_best_fitness,generation,seed,instance,best_fitness_at_generation,algorithm,instance_path
2070.0,234,5,A-n60-k9.vrp,2070.0,GA,data/vrp/A-n60-k9.vrp
2070.0,235,5,A-n60-k9.vrp,2070.0,GA,data/vrp/A-n60-k9.vrp
2070.0,236,5,A-n60-k9.vrp,2070.0,GA,data/vrp/A-n60-k9.vrp
2070.0,237,5,A-n60-k9.vrp,2070.0,GA,data/vrp/A-n60-k9.vrp
2070.0,238,5,A-n60-k9.vrp,2070.0,GA,data/vrp/A-n60-k9.vrp
2070.0,239,5,A-n60-k9.vrp,2070.0,GA,data/vrp/A-n60-k9.vrp
2070.0,240,5,A-n60-k9.vrp,2070.0,GA,data/vrp/A-n60-k9.vrp
2070.0,241,5,A-n60-k9.vrp,2070.0,GA,data/vrp/A-n60-k9.vrp
2070.0,242,5,A-n60-k9.vrp,2070.0,GA,data/vrp/A-n60-k9.vrp
2070.0,243,5,A-n60-k9.vrp,2070.0,GA,data/vrp/A-n60-k9.vrp
2070.0,244,5,A-n60-k9.vrp,2070.0,GA,data/vrp/A-n60-k9.vrp
2043.0,245,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,246,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,247,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,248,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,249,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,250,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,251,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,252,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,253,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,254,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,255,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,256,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,257,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,258,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,259,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,260,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,261,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,262,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,263,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,264,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,265,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,266,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,267,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,268,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,269,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,270,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,271,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,272,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,273,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,274,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,275,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,276,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,277,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,278,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,279,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,280,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,281,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,282,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,283,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,284,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,285,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,286,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,287,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,288,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,289,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,290,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,291,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,292,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,293,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,294,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,295,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,296,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,297,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,298,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,299,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
2043.0,300,5,A-n60-k9.vrp,2043.0,GA,data/vrp/A-n60-k9.vrp
3169.0,1,6,A-n60-k9.vrp,3169.0,GA,data/vrp/A-n60-k9.vrp
2859.0,2,6,A-n60-k9.vrp,2859.0,GA,data/vrp/A-n60-k9.vrp
2859.0,3,6,A-n60-k9.vrp,2859.0,GA,data/vrp/A-n60-k9.vrp
2859.0,4,6,A-n60-k9.vrp,2859.0,GA,data/vrp/A-n60-k9.vrp
2859.0,5,6,A-n60-k9.vrp,2859.0,GA,data/vrp/A-n60-k9.vrp
2859.0,6,6,A-n60-k9.vrp,2859.0,GA,data/vrp/A-n60-k9.vrp
2859.0,7,6,A-n60-k9.vrp,2859.0,GA,data/vrp/A-n60-k9.vrp
2842.0,8,6,A-n60-k9.vrp,2842.0,GA,data/vrp/A-n60-k9.vrp
2842.0,9,6,A-n60-k9.vrp,2842.0,GA,data/vrp/A-n60-k9.vrp
2842.0,10,6,A-n60-k9.vrp,2842.0,GA,data/vrp/A-n60-k9.vrp
2820.0,11,6,A-n60-k9.vrp,2820.0,GA,data/vrp/A-n60-k9.vrp
2820.0,12,6,A-n60-k9.vrp,2820.0,GA,data/vrp/A-n60-k9.vrp
2806.0,13,6,A-n60-k9.vrp,2806.0,GA,data/vrp/A-n60-k9.vrp
2806.0,14,6,A-n60-k9.vrp,2806.0,GA,data/vrp/A-n60-k9.vrp
2783.0,15,6,A-n60-k9.vrp,2783.0,GA,data/vrp/A-n60-k9.vrp
2756.0,16,6,A-n60-k9.vrp,2756.0,GA,data/vrp/A-n60-k9.vrp
2736.0,17,6,A-n60-k9.vrp,2736.0,GA,data/vrp/A-n60-k9.vrp
2736.0,18,6,A-n60-k9.vrp,2736.0,GA,data/vrp/A-n60-k9.vrp
2577.0,19,6,A-n60-k9.vrp,2577.0,GA,data/vrp/A-n60-k9.vrp
2577.0,20,6,A-n60-k9.vrp,2577.0,GA,data/vrp/A-n60-k9.vrp
2577.0,21,6,A-n60-k9.vrp,2577.0,GA,data/vrp/A-n60-k9.vrp
2577.0,22,6,A-n60-k9.vrp,2577.0,GA,data/vrp/A-n60-k9.vrp
2577.0,23,6,A-n60-k9.vrp,2577.0,GA,data/vrp/A-n60-k9.vrp
2577.0,24,6,A-n60-k9.vrp,2577.0,GA,data/vrp/A-n60-k9.vrp
2577.0,25,6,A-n60-k9.vrp,2577.0,GA,data/vrp/A-n60-k9.vrp
2577.0,26,6,A-n60-k9.vrp,2577.0,GA,data/vrp/A-n60-k9.vrp
2577.0,27,6,A-n60-k9.vrp,2577.0,GA,data/vrp/A-n60-k9.vrp
2570.0,28,6,A-n60-k9.vrp,2570.0,GA,data/vrp/A-n60-k9.vrp
2570.0,29,6,A-n60-k9.vrp,2570.0,GA,data/vrp/A-n60-k9.vrp
2502.0,30,6,A-n60-k9.vrp,2502.0,GA,data/vrp/A-n60-k9.vrp
2502.0,31,6,A-n60-k9.vrp,2502.0,GA,data/vrp/A-n60-k9.vrp
2496.0,32,6,A-n60-k9.vrp,2496.0,GA,data/vrp/A-n60-k9.vrp
2496.0,33,6,A-n60-k9.vrp,2496.0,GA,data/vrp/A-n60-k9.vrp
2496.0,34,6,A-n60-k9.vrp,2496.0,GA,data/vrp/A-n60-k9.vrp
2496.0,35,6,A-n60-k9.vrp,2496.0,GA,data/vrp/A-n60-k9.vrp
2496.0,36,6,A-n60-k9.vrp,2496.0,GA,data/vrp/A-n60-k9.vrp
2496.0,37,6,A-n60-k9.vrp,2496.0,GA,data/vrp/A-n60-k9.vrp
2496.0,38,6,A-n60-k9.vrp,2496.0,GA,data/vrp/A-n60-k9.vrp
2496.0,39,6,A-n60-k9.vrp,2496.0,GA,data/vrp/A-n60-k9.vrp
2496.0,40,6,A-n60-k9.vrp,2496.0,GA,data/vrp/A-n60-k9.vrp
2496.0,41,6,A-n60-k9.vrp,2496.0,GA,data/vrp/A-n60-k9.vrp
2496.0,42,6,A-n60-k9.vrp,2496.0,GA,data/vrp/A-n60-k9.vrp
2496.0,43,6,A-n60-k9.vrp,2496.0,GA,data/vrp/A-n60-k9.vrp
2496.0,44,6,A-n60-k9.vrp,2496.0,GA,data/vrp/A-n60-k9.vrp
2477.0,45,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,46,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,47,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,48,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,49,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,50,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,51,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,52,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,53,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,54,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,55,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,56,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,57,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,58,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,59,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,60,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,61,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,62,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,63,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,64,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,65,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,66,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,67,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,68,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,69,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,70,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,71,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,72,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,73,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,74,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,75,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,76,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,77,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,78,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,79,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,80,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,81,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,82,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,83,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,84,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,85,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,86,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,87,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,88,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,89,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,90,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,91,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,92,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,93,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,94,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,95,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,96,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,97,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,98,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,99,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,100,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,101,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,102,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,103,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,104,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,105,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,106,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,107,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,108,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,109,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,110,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,111,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,112,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,113,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,114,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,115,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,116,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,117,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,118,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,119,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,120,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,121,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,122,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,123,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,124,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,125,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,126,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,127,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,128,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,129,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,130,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,131,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,132,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,133,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,134,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,135,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,136,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,137,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,138,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,139,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,140,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,141,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,142,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,143,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,144,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,145,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,146,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,147,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,148,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,149,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,150,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,151,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,152,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,153,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,154,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,155,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,156,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,157,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,158,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,159,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2477.0,160,6,A-n60-k9.vrp,2477.0,GA,data/vrp/A-n60-k9.vrp
2474.0,161,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,162,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,163,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,164,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,165,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,166,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,167,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,168,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,169,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,170,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,171,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,172,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,173,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,174,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,175,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,176,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,177,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,178,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,179,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,180,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,181,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,182,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,183,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,184,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,185,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,186,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2474.0,187,6,A-n60-k9.vrp,2474.0,GA,data/vrp/A-n60-k9.vrp
2471.0,188,6,A-n60-k9.vrp,2471.0,GA,data/vrp/A-n60-k9.vrp
2471.0,189,6,A-n60-k9.vrp,2471.0,GA,data/vrp/A-n60-k9.vrp
2471.0,190,6,A-n60-k9.vrp,2471.0,GA,data/vrp/A-n60-k9.vrp
2471.0,191,6,A-n60-k9.vrp,2471.0,GA,data/vrp/A-n60-k9.vrp
2471.0,192,6,A-n60-k9.vrp,2471.0,GA,data/vrp/A-n60-k9.vrp
2471.0,193,6,A-n60-k9.vrp,2471.0,GA,data/vrp/A-n60-k9.vrp
2471.0,194,6,A-n60-k9.vrp,2471.0,GA,data/vrp/A-n60-k9.vrp
2471.0,195,6,A-n60-k9.vrp,2471.0,GA,data/vrp/A-n60-k9.vrp
2471.0,196,6,A-n60-k9.vrp,2471.0,GA,data/vrp/A-n60-k9.vrp
2450.0,197,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,198,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,199,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,200,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,201,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,202,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,203,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,204,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,205,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,206,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,207,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,208,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,209,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,210,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,211,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,212,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,213,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,214,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,215,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,216,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,217,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2450.0,218,6,A-n60-k9.vrp,2450.0,GA,data/vrp/A-n60-k9.vrp
2432.0,219,6,A-n60-k9.vrp,2432.0,GA,data/vrp/A-n60-k9.vrp
2432.0,220,6,A-n60-k9.vrp,2432.0,GA,data/vrp/A-n60-k9.vrp
2432.0,221,6,A-n60-k9.vrp,2432.0,GA,data/vrp/A-n60-k9.vrp
2432.0,222,6,A-n60-k9.vrp,2432.0,GA,data/vrp/A-n60-k9.vrp
2432.0,223,6,A-n60-k9.vrp,2432.0,GA,data/vrp/A-n60-k9.vrp
2432.0,224,6,A-n60-k9.vrp,2432.0,GA,data/vrp/A-n60-k9.vrp
2432.0,225,6,A-n60-k9.vrp,2432.0,GA,data/vrp/A-n60-k9.vrp
2432.0,226,6,A-n60-k9.vrp,2432.0,GA,data/vrp/A-n60-k9.vrp
2432.0,227,6,A-n60-k9.vrp,2432.0,GA,data/vrp/A-n60-k9.vrp
2432.0,228,6,A-n60-k9.vrp,2432.0,GA,data/vrp/A-n60-k9.vrp
2432.0,229,6,A-n60-k9.vrp,2432.0,GA,data/vrp/A-n60-k9.vrp
2432.0,230,6,A-n60-k9.vrp,2432.0,GA,data/vrp/A-n60-k9.vrp
